"年月日","時刻","天","車番","仕入先コード","仕入先名","支払先コード","支払先名","商品コード","品　　名","運送店コード","運送店名","正味重量","調整重量","数量","単位","単　価","金　額","税抜額","かご引","ﾀﾞｽﾄ引","水引","不明差異","返品引","予備","引物金額","取引区分（コード）","取引区分","払区（コード）","払区","デ区（コード）","デ区","データ識別（コード）","データ識別","締日更新フラグ","月次更新フラグ","支払明細書発行フラグ","オンライン送信済フラグ","伝票No.","支払伝票No.","ルート伝票No.","手入力フラグ","継続伝票区分","継続伝票発行区分","ユーザID","ユーザ名","担当","担当名","ﾔｰﾄﾞｺｰﾄﾞ","ヤード名","計量重量","運転者名","自社他社区分","商品分類コード","かご数量","支払運賃単価","支払運賃金額","備考","仮払い金額","売上伝票No.","支払運賃伝票No.","集計区分1（仕入）","グループ名称1（仕入）","集計区分2（仕入）","グループ名称2（仕入）","集計区分3（仕入）","グループ名称3（仕入）","集計区分4（仕入）","グループ名称4（仕入）","集計区分5（仕入）","グループ名称5（仕入）","集計区分6（仕入）","グループ名称6（仕入）","集計区分7（仕入）","グループ名称7（仕入）","集計区分8（仕入）","グループ名称8（仕入）","集計区分9（仕入）","グループ名称9（仕入）","集計区分10（仕入）","グループ名称10（仕入）","得意先コード","得意先名","請求先コード","請求先名","運送店コード(売上)","運送店名(売上)","運転者名","出荷日付","売上日付","伝票番号(売上)","明細行番号","車番(売上)","取引区分(売上)","取引区分名称(売上)","入金区分","入金区分名称","データ区分","データ区分名称(売上)","商品コード(売上)","商品名(売上)","商品分類コード","本数","正味重量(売上)","かご引","ﾀﾞｽﾄ引","水引","不明差異","返品引","出荷時正味重量","単価(売上)","単価種別","売上運賃単価","売上金額","売上税抜額","支払運賃単価","支払運賃金額","備考","消費税課税対象区分","消費税額","消費税課税対象額","データ識別","データ識別名称","集計区分1（売上）","グループ名称1（売上）","集計区分2（売上）","グループ名称2（売上）","集計区分3（売上）","グループ名称3（売上）","集計区分4（売上）","グループ名称4（売上）","集計区分5（売上）","グループ名称5（売上）","集計区分6（売上）","グループ名称6（売上）","集計区分7（売上）","グループ名称7（売上）","集計区分8（売上）","グループ名称8（売上）","集計区分9（売上）","グループ名称9（売上）","集計区分10（売上）","グループ名称10（売上）"
"2026/06/30","12:53","","2267","1205129","㈱武部鉄工所（ＤＳＰ）","1205000","㈱ＤＳＰ","1200","雑誌バラ","0000000","","160","0","0","kg","5.00","800","800","0","0","0","0","0","0","0.00","1","引取","1","買掛","0","仕入","4","ルート回収","未更新","未更新","未発行","未送信","270084917","000000003","270009351","手入力","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","160","","自社","1200","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/30","12:53","","2267","1205129","㈱武部鉄工所（ＤＳＰ）","1205000","㈱ＤＳＰ","1000","段ボールバラ","0000000","","110","0","0","kg","7.00","770","770","0","0","0","0","0","0","0.00","1","引取","1","買掛","0","仕入","4","ルート回収","未更新","未更新","未発行","未送信","270084917","000000003","270009351","手入力","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","110","","自社","1000","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/30","12:53","","2267","1709087","富士ﾛｼﾞ厚木三田第二ﾛｼﾞ(ﾎﾟｼﾞﾃ)","1709000","(合)ポジティブ","1000","段ボールバラ","0000000","","100","0","0","kg","10.00","1000","1000","0","0","0","0","0","0","0.00","1","引取","1","買掛","0","仕入","4","ルート回収","未更新","未更新","未発行","未送信","270084918","000000004","270009351","手入力","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","100","","自社","1000","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/30","12:53","","2267","1205027","クリナップ南関東テクノ(ＤＳＰ)","1205000","㈱ＤＳＰ","1200","雑誌バラ","0000000","","20","0","0","kg","5.00","100","100","0","0","0","0","0","0","0.00","1","引取","1","買掛","0","仕入","4","ルート回収","未更新","未更新","未発行","未送信","270084919","000000005","270009351","手入力","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","20","","自社","1200","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/30","12:53","","2267","1205027","クリナップ南関東テクノ(ＤＳＰ)","1205000","㈱ＤＳＰ","1000","段ボールバラ","0000000","","30","0","0","kg","7.00","210","210","0","0","0","0","0","0","0.00","1","引取","1","買掛","0","仕入","4","ルート回収","未更新","未更新","未発行","未送信","270084919","000000005","270009351","手入力","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","30","","自社","1000","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/30","12:55","","2267","0621002","ﾀｷﾛﾝｼｰｱｲ㈱(ｸﾘｰﾝｻｰﾋﾞｽ)","0621000","㈱クリーンサービス","1000","段ボールバラ","0000000","","1,140","0","0","kg","4.00","4560","4560","0","0","0","0","0","0","0.00","1","引取","1","買掛","0","仕入","4","ルート回収","未更新","未更新","未発行","未送信","270084920","000000007","270009352","手入力","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","1,140","","自社","1000","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/30","12:55","","2267","1205151","㈱マルナカ（ＤＳＰ）","1205000","㈱ＤＳＰ","1000","段ボールバラ","0000000","","20","0","0","kg","7.00","140","140","0","0","0","0","0","0","0.00","1","引取","1","買掛","0","仕入","4","ルート回収","未更新","未更新","未発行","未送信","270084921","000000010","270009352","手入力","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","20","","自社","1000","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/30","12:56","","0000","0428001","鏡紙業(ESPOTﾊﾞｯｸﾔｰﾄﾞ運搬)","0428000","鏡紙業","1000","段ボールバラ","0000000","","0","4,570","0","kg","7.50","34275","34275","0","0","0","0","0","0","0.00","1","引取","1","買掛","1","仕入調整","1","仕入入力","未更新","未更新","未発行","未送信","270085002","000000000","000000000","手入力","通常","未発行","1","全社","0000","","27","厚木事業所","4,570","","他社","1000","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00001","現金小切手","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/30","12:56","","0000","0428002","鏡紙業(ESPOTﾎﾟｲﾝﾄ運搬)","0428000","鏡紙業","1970","雑古紙","0000000","","0","7,060","0","kg","7.50","52950","52950","0","0","0","0","0","0","0.00","1","引取","1","買掛","1","仕入調整","1","仕入入力","未更新","未更新","未発行","未送信","270085003","000000000","000000000","手入力","通常","未発行","1","全社","0000","","27","厚木事業所","7,060","","他社","1900","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00001","現金小切手","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/30","12:56","","0000","0428002","鏡紙業(ESPOTﾎﾟｲﾝﾄ運搬)","0428000","鏡紙業","4114","ペットボトル","0000000","","0","1,060","0","kg","5.00","5300","5300","0","0","0","0","0","0","0.00","1","引取","1","買掛","1","仕入調整","1","仕入入力","未更新","未更新","未発行","未送信","270085003","000000000","000000000","手入力","通常","未発行","1","全社","0000","","27","厚木事業所","1,060","","他社","4100","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00001","現金小切手","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/30","12:56","","0000","0428002","鏡紙業(ESPOTﾎﾟｲﾝﾄ運搬)","0428000","鏡紙業","4314","アルミ缶","0000000","","0","300","0","kg","7.50","2250","2250","0","0","0","0","0","0","0.00","1","引取","1","買掛","1","仕入調整","1","仕入入力","未更新","未更新","未発行","未送信","270085003","000000000","000000000","手入力","通常","未発行","1","全社","0000","","27","厚木事業所","300","","他社","4300","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00001","現金小切手","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/30","12:56","","0000","0428003","鏡紙業(ｻﾞ･ｺﾝﾎﾞ運搬)","0428000","鏡紙業","1970","雑古紙","0000000","","0","7,420","0","kg","7.50","55650","55650","0","0","0","0","0","0","0.00","1","引取","1","買掛","1","仕入調整","1","仕入入力","未更新","未更新","未発行","未送信","270085004","000000000","000000000","手入力","通常","未発行","1","全社","0000","","27","厚木事業所","7,420","","他社","1900","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00001","現金小切手","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/30","12:56","","0000","0428003","鏡紙業(ｻﾞ･ｺﾝﾎﾞ運搬)","0428000","鏡紙業","4114","ペットボトル","0000000","","0","870","0","kg","5.00","4350","4350","0","0","0","0","0","0","0.00","1","引取","1","買掛","1","仕入調整","1","仕入入力","未更新","未更新","未発行","未送信","270085004","000000000","000000000","手入力","通常","未発行","1","全社","0000","","27","厚木事業所","870","","他社","4100","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00001","現金小切手","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/30","12:56","","0000","0428004","鏡紙業(ｻﾞﾋﾞｯｸﾞ運搬)","0428000","鏡紙業","1970","雑古紙","0000000","","0","1,050","0","kg","7.50","7875","7875","0","0","0","0","0","0","0.00","1","引取","1","買掛","1","仕入調整","1","仕入入力","未更新","未更新","未発行","未送信","270085005","000000000","000000000","手入力","通常","未発行","1","全社","0000","","27","厚木事業所","1,050","","他社","1900","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00001","現金小切手","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/30","12:56","","0000","0428004","鏡紙業(ｻﾞﾋﾞｯｸﾞ運搬)","0428000","鏡紙業","4114","ペットボトル","0000000","","0","220","0","kg","5.00","1100","1100","0","0","0","0","0","0","0.00","1","引取","1","買掛","1","仕入調整","1","仕入入力","未更新","未更新","未発行","未送信","270085005","000000000","000000000","手入力","通常","未発行","1","全社","0000","","27","厚木事業所","220","","他社","4100","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00001","現金小切手","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/30","12:57","","0000","0428005","鏡紙業(ﾏｯｸｽﾊﾞﾘｭ運搬)","0428000","鏡紙業","1970","雑古紙","0000000","","0","7,160","0","kg","7.50","53700","53700","0","0","0","0","0","0","0.00","1","引取","1","買掛","1","仕入調整","1","仕入入力","未更新","未更新","未発行","未送信","270085006","000000000","000000000","手入力","通常","未発行","1","全社","0000","","27","厚木事業所","7,160","","他社","1900","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00001","現金小切手","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/30","12:57","","0000","0428005","鏡紙業(ﾏｯｸｽﾊﾞﾘｭ運搬)","0428000","鏡紙業","4114","ペットボトル","0000000","","0","850","0","kg","5.00","4250","4250","0","0","0","0","0","0","0.00","1","引取","1","買掛","1","仕入調整","1","仕入入力","未更新","未更新","未発行","未送信","270085006","000000000","000000000","手入力","通常","未発行","1","全社","0000","","27","厚木事業所","850","","他社","4100","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00001","現金小切手","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
